policy_name,budget,n_seeds,policy_wins,policy_win_fraction,mean_policy_minus_baseline_distance,median_policy_minus_baseline_distance,mean_relative_difference_policy_minus_baseline
stochastic_normalized_fragility,450,30,13,0.43333333333333335,8.360728195596022e-07,7.082252660851012e-07,0.3407774217140105
stochastic_normalized_fragility,495,30,13,0.43333333333333335,7.826135237388416e-07,5.305242527555351e-07,0.3935496308420467
stochastic_normalized_fragility,540,30,10,0.3333333333333333,1.3446984980120214e-06,2.1549812702844753e-06,0.6168964763911232
stochastic_normalized_fragility,585,30,11,0.36666666666666664,7.65814943043159e-07,7.759398191424157e-07,0.28024638520380185
stochastic_normalized_fragility,630,30,11,0.36666666666666664,6.103405906584391e-07,9.848420763292566e-07,0.2619292501789626
stochastic_normalized_fragility,675,30,17,0.5666666666666667,-3.830699311367697e-07,-3.375588912009281e-07,0.10805758737391664
stochastic_normalized_fragility,720,30,15,0.5,-4.367954025918064e-07,-1.0466569937056189e-07,0.1759439246152353
stochastic_normalized_fragility,765,30,16,0.5333333333333333,-5.844035099928442e-07,-2.7487655879059556e-07,0.32649768609966273
stochastic_normalized_fragility,810,30,9,0.3,1.6065661266592156e-06,1.028238477153315e-06,0.8388954239228844
stochastic_normalized_fragility,855,30,16,0.5333333333333333,9.967850456844949e-09,-1.363127069542563e-07,0.14563543671211399
stochastic_normalized_fragility,900,30,16,0.5333333333333333,-9.772567056797792e-07,-1.8869756711764362e-07,0.04491649037630522
stochastic_normalized_fragility,945,30,15,0.5,-5.191095979809441e-09,-1.14092363627177e-07,0.2954970582775939
stochastic_normalized_fragility,990,30,19,0.6333333333333333,-5.561214511568635e-07,-8.842269782952777e-07,0.08984766938990059
stochastic_normalized_fragility,1035,30,15,0.5,-6.599704031411428e-07,-7.453356819553003e-08,0.09165001707053791
stochastic_normalized_fragility,1080,30,16,0.5333333333333333,-1.764355354026942e-07,-2.649704817513541e-07,0.4096554584537412
stochastic_normalized_fragility,1125,30,17,0.5666666666666667,1.5291200517358877e-07,-5.311019898386344e-07,0.5337530493873133
stochastic_normalized_fragility,1170,30,13,0.43333333333333335,1.9554503458291387e-07,1.5414466292641492e-07,0.3767108693908028
stochastic_normalized_fragility,1215,30,15,0.5,4.886669409844402e-07,-1.4467993691935763e-07,1.0000146258570066
stochastic_normalized_fragility,1260,30,13,0.43333333333333335,8.696187658630147e-07,4.68126905975444e-07,0.9333483716861699
stochastic_normalized_fragility,1305,30,16,0.5333333333333333,6.496170464620034e-07,-2.0155563942397135e-07,0.6207059733928669
stochastic_normalized_fragility,1350,30,14,0.4666666666666667,-2.554336747384915e-07,6.276218309528294e-08,0.19981966506033733
stochastic_normalized_fragility,1395,30,19,0.6333333333333333,-1.76592230423886e-06,-9.074011803825908e-07,0.20238749609573506
stochastic_normalized_fragility,1440,30,12,0.4,-7.635588624208278e-07,3.542012079855762e-07,0.5426921340065227
stochastic_normalized_fragility,1485,30,15,0.5,3.527933287015695e-07,1.8238105113969492e-08,0.23775400297637062
stochastic_normalized_fragility,1530,30,17,0.5666666666666667,-7.89674191087152e-07,-3.4371033374165166e-07,0.21508031959892857
stochastic_normalized_fragility,1575,30,14,0.4666666666666667,3.5809895471205266e-07,3.811831507872552e-08,0.31273291621096966
stochastic_normalized_fragility,1620,30,17,0.5666666666666667,-5.3469409647774245e-08,-3.3257670009515046e-07,0.10466785546080169
stochastic_normalized_fragility,1665,30,16,0.5333333333333333,-1.671778667813745e-07,-3.0673265477705134e-07,0.2232680621384957
stochastic_normalized_fragility,1710,30,18,0.6,-5.419866899858092e-07,-2.2081255877433115e-07,0.3344102923590325
stochastic_normalized_fragility,1755,30,15,0.5,-3.7446160481020287e-07,-4.407323397490223e-08,0.25054424274818854
stochastic_normalized_fragility,1798,30,0,0.0,0.0,0.0,
uniform_positive_fragility,45,30,0,0.0,0.0,0.0,0.0
uniform_positive_fragility,90,30,4,0.13333333333333333,1.8939430927823965e-05,6.799041520832887e-06,1.0425807892888084
uniform_positive_fragility,135,30,10,0.3333333333333333,6.249754711160049e-06,2.591794648462642e-06,1.0193838091094736
uniform_positive_fragility,180,30,12,0.4,4.2594741079455546e-06,1.7806603954091721e-06,0.7878017436578851
uniform_positive_fragility,225,30,15,0.5,5.266853977217427e-07,-6.947296241142285e-08,0.3867343616277464
uniform_positive_fragility,270,30,8,0.26666666666666666,3.012594130709433e-06,2.4784639983761963e-06,0.5871527494159421
uniform_positive_fragility,315,30,14,0.4666666666666667,1.0110684794964609e-06,1.4433862139202618e-06,0.47150358569199574
uniform_positive_fragility,360,30,14,0.4666666666666667,8.801652899029827e-07,8.140487187063533e-07,0.48073971469653176
uniform_positive_fragility,405,30,16,0.5333333333333333,6.516080972754052e-07,-3.094333579094215e-07,0.2209503545595971
uniform_positive_fragility,450,30,15,0.5,-3.4398129067203595e-07,2.904596077747875e-07,0.35742893323176317
uniform_positive_fragility,495,30,12,0.4,3.656285286900809e-07,2.7773939249809017e-07,0.43988107966489487
uniform_positive_fragility,540,30,17,0.5666666666666667,-7.842044815626895e-07,-5.68274142117706e-07,0.250300635954349
uniform_positive_fragility,585,30,17,0.5666666666666667,3.0910710354835327e-07,-9.735018409999164e-07,0.10610470466537994
uniform_positive_fragility,630,30,13,0.43333333333333335,-3.3201572620269613e-07,1.433349991118744e-07,0.09952216622399332
uniform_positive_fragility,675,30,18,0.6,-4.857417991070284e-07,-4.112023566764897e-07,0.2501908629864821
uniform_positive_fragility,720,30,16,0.5333333333333333,5.210614902859871e-08,-4.339006981611622e-07,0.36104996506814363
uniform_positive_fragility,765,30,13,0.43333333333333335,1.9122870302530245e-08,2.1134242106445352e-07,0.3929018699587711
uniform_positive_fragility,810,30,13,0.43333333333333335,3.4911657811584003e-07,6.243403160797581e-07,0.4579959327050302
uniform_positive_fragility,855,30,17,0.5666666666666667,2.3502402062744981e-07,-6.498024312477653e-07,0.20993300126323874
uniform_positive_fragility,900,30,21,0.7,-1.7581568826768503e-06,-6.693206210968498e-07,-0.1302820594163542
uniform_positive_fragility,945,30,12,0.4,2.8917443598037333e-07,2.841540578742525e-07,0.3167158995352846
uniform_positive_fragility,990,30,19,0.6333333333333333,-5.629036226766076e-07,-2.893984491552244e-07,-0.0004907281638667789
uniform_positive_fragility,1035,30,20,0.6666666666666666,-4.267057490141474e-07,-6.11237497281174e-07,0.2517978266499564
uniform_positive_fragility,1080,30,11,0.36666666666666664,7.786066983769731e-07,6.960061611688371e-07,0.847116607201339
uniform_positive_fragility,1125,30,15,0.5,4.082183568917476e-07,2.7858477880834346e-08,0.4144855557772345
uniform_positive_fragility,1170,30,17,0.5666666666666667,-7.246541691762159e-07,-2.781939944741836e-07,0.055736360226506645
uniform_positive_fragility,1215,30,20,0.6666666666666666,-1.194518261697217e-06,-4.6451353104206706e-07,0.28235425637310596
uniform_positive_fragility,1260,30,17,0.5666666666666667,-2.847711159616078e-07,-2.88406683445853e-07,0.38365331708297107
uniform_positive_fragility,1305,30,15,0.5,4.5822419877018733e-07,2.5666831792071906e-07,0.48536880917482866
uniform_positive_fragility,1350,30,19,0.6333333333333333,-4.799657079018967e-07,-5.120396057662911e-07,0.14231347413084838
uniform_positive_fragility,1395,30,18,0.6,-1.9165482028582925e-06,-1.0765048595361966e-06,0.08155478657857844
uniform_positive_fragility,1440,30,16,0.5333333333333333,-1.4901198199499254e-06,-4.872662239517421e-07,0.5689284455721572
uniform_positive_fragility,1485,30,18,0.6,-3.0410121751740094e-08,-5.723014966894751e-07,0.4453114902024861
uniform_positive_fragility,1530,30,20,0.6666666666666666,-8.249146261471099e-07,-6.167176464374511e-07,0.07135103478252618
uniform_positive_fragility,1575,30,14,0.4666666666666667,-9.520264274797601e-08,9.037466340702824e-08,0.5106496158880917
uniform_positive_fragility,1620,30,19,0.6333333333333333,-4.5215020420845897e-07,-8.372785027306561e-07,0.2677637671243435
uniform_positive_fragility,1665,30,17,0.5666666666666667,-6.487854611413102e-09,-4.945373274968642e-07,0.23863615492711282
uniform_positive_fragility,1710,30,14,0.4666666666666667,5.215143835177694e-08,2.162183594325588e-07,0.49420514457479425
uniform_positive_fragility,1755,30,16,0.5333333333333333,-2.5049677838697497e-08,-1.911741419460749e-07,0.5856373979333783
uniform_positive_fragility,1798,30,0,0.0,0.0,0.0,
