policy_name,reveal_seed,auc_distance,mean_distance_across_budgets
softmax_normalized_fragility_temp4.0,3030,0.014320175377464594,8.188843721837545e-06
stochastic_normalized_fragility,101,0.007313754971213709,4.112608653234284e-06
stochastic_normalized_fragility,202,0.012841302674869645,7.432392124171046e-06
stochastic_normalized_fragility,303,0.010725362454702217,6.392034788131395e-06
stochastic_normalized_fragility,404,0.009194486954707782,6.198558295720729e-06
stochastic_normalized_fragility,505,0.02048189903134279,1.2548868275989565e-05
stochastic_normalized_fragility,606,0.009985751238676208,6.456617820175289e-06
stochastic_normalized_fragility,707,0.014207577799725075,8.577971432117611e-06
stochastic_normalized_fragility,808,0.011430677115673134,6.559623810771076e-06
stochastic_normalized_fragility,909,0.010900560475102431,6.374901628433412e-06
stochastic_normalized_fragility,1010,0.012888529258791031,7.509006868746193e-06
stochastic_normalized_fragility,1111,0.007859649519311234,5.039424202775566e-06
stochastic_normalized_fragility,1212,0.013782840030512177,8.549163960022373e-06
stochastic_normalized_fragility,1313,0.024565710752308536,1.4611104753935482e-05
stochastic_normalized_fragility,1414,0.01659983905093491,1.0983081708729323e-05
stochastic_normalized_fragility,1515,0.01233536086078441,7.845150148290536e-06
stochastic_normalized_fragility,1616,0.012814629126158848,7.800951331237999e-06
stochastic_normalized_fragility,1717,0.00977263761218003,5.761144993651247e-06
stochastic_normalized_fragility,1818,0.012805161844328752,7.949207323261902e-06
stochastic_normalized_fragility,1919,0.019924280156001065,1.1103369649770063e-05
stochastic_normalized_fragility,2020,0.014109832495311466,8.022401950283862e-06
stochastic_normalized_fragility,2121,0.01811574825747208,1.0758010743790925e-05
stochastic_normalized_fragility,2222,0.00630112835296589,3.7080623648376944e-06
stochastic_normalized_fragility,2323,0.010154017164804926,6.645320558377094e-06
stochastic_normalized_fragility,2424,0.017078258063852058,1.0225201556052484e-05
stochastic_normalized_fragility,2525,0.008746700657031922,5.346963190605295e-06
stochastic_normalized_fragility,2626,0.015275080092897787,8.887996742585705e-06
stochastic_normalized_fragility,2727,0.013032198228725825,7.6066534366896665e-06
stochastic_normalized_fragility,2828,0.013301083154858756,9.083316319199964e-06
stochastic_normalized_fragility,2929,0.019130719627088448,1.0711105267329024e-05
stochastic_normalized_fragility,3030,0.01538493118162948,8.780256453768751e-06
uniform_positive_fragility,101,0.006804372500185853,3.829687512868668e-06
uniform_positive_fragility,202,0.011879822371691972,6.895941162647192e-06
uniform_positive_fragility,303,0.009582092046915796,5.75693089581512e-06
uniform_positive_fragility,404,0.008695329068607094,5.922009788785996e-06
uniform_positive_fragility,505,0.019475942970421968,1.1992216379945662e-05
uniform_positive_fragility,606,0.011527900151902491,7.313814130824526e-06
uniform_positive_fragility,707,0.010585679390679116,6.56507299647337e-06
uniform_positive_fragility,808,0.013758482995994208,7.851347689598971e-06
uniform_positive_fragility,909,0.011671937495299522,6.8030231054598036e-06
uniform_positive_fragility,1010,0.010673056664805992,6.278545808382176e-06
uniform_positive_fragility,1111,0.009829510893875796,6.133279874969947e-06
uniform_positive_fragility,1212,0.014121387106129106,8.737314070661982e-06
uniform_positive_fragility,1313,0.021677271166750865,1.3006462483737964e-05
uniform_positive_fragility,1414,0.01761906715367818,1.1554204364372723e-05
uniform_positive_fragility,1515,0.010416105652996463,6.7818560374674215e-06
uniform_positive_fragility,1616,0.010712531601283144,6.632737225361467e-06
uniform_positive_fragility,1717,0.00676210841204233,4.08603577086241e-06
uniform_positive_fragility,1818,0.011418972443730233,7.179438133987802e-06
uniform_positive_fragility,1919,0.019597249330980376,1.0921861866509558e-05
uniform_positive_fragility,2020,0.007334242094699679,4.257835880201242e-06
uniform_positive_fragility,2121,0.013937494964920112,8.436237773523401e-06
uniform_positive_fragility,2222,0.014553298471044382,8.29172587244691e-06
uniform_positive_fragility,2323,0.011311255554385747,7.288461391263233e-06
uniform_positive_fragility,2424,0.01984502112651325,1.1765470743137564e-05
uniform_positive_fragility,2525,0.008223487048443449,5.054794685132045e-06
uniform_positive_fragility,2626,0.013759807836099482,8.045544296640154e-06
uniform_positive_fragility,2727,0.01161159836346626,6.817249086734823e-06
uniform_positive_fragility,2828,0.01569345286714309,1.0414508220519622e-05
uniform_positive_fragility,2929,0.017018258681046627,9.53724025811428e-06
uniform_positive_fragility,3030,0.0202971871757375,1.1510010488082077e-05
uniform_step_balanced,101,0.0072585246865587635,4.081768420171551e-06
uniform_step_balanced,202,0.009725198389519404,5.699606767187037e-06
uniform_step_balanced,303,0.009167683679002113,5.527095560169145e-06
uniform_step_balanced,404,0.008905758217899767,6.039380111346183e-06
uniform_step_balanced,505,0.01986043025305692,1.220354572384892e-05
uniform_step_balanced,606,0.00975122162312338,6.328066826687047e-06
uniform_step_balanced,707,0.011934479562188054,7.314731738326869e-06
uniform_step_balanced,808,0.008822605734030368,5.108884408604604e-06
uniform_step_balanced,909,0.01317380157585426,7.640692952396207e-06
uniform_step_balanced,1010,0.008861721009250959,5.271674018630676e-06
uniform_step_balanced,1111,0.008153327534253412,5.202568871332687e-06
uniform_step_balanced,1212,0.012170175408716932,7.653818569282225e-06
uniform_step_balanced,1313,0.02203571344991379,1.3205491761868182e-05
uniform_step_balanced,1414,0.01767052757319083,1.1579631118758786e-05
uniform_step_balanced,1515,0.010691821308532284,6.932889368507406e-06
uniform_step_balanced,1616,0.010540329070659347,6.538004290213769e-06
uniform_step_balanced,1717,0.00691201190455868,4.171196671119701e-06
uniform_step_balanced,1818,0.010894898835503635,6.887444836720548e-06
uniform_step_balanced,1919,0.013937003274894614,7.777163974104169e-06
uniform_step_balanced,2020,0.00804688140667155,4.655036930889841e-06
uniform_step_balanced,2121,0.01560085882924854,9.361409077710468e-06
uniform_step_balanced,2222,0.006607220202321865,3.877296684218846e-06
uniform_step_balanced,2323,0.00989988464243342,6.507052585498991e-06
uniform_step_balanced,2424,0.018722927713536796,1.11382925790522e-05
uniform_step_balanced,2525,0.00701650290330034,4.384123900779183e-06
uniform_step_balanced,2626,0.008736596031496619,5.254867729486446e-06
uniform_step_balanced,2727,0.014102489738240045,8.201318585312738e-06
uniform_step_balanced,2828,0.0115669965384981,8.120459064746156e-06
uniform_step_balanced,2929,0.018056342578459145,1.0113818891222477e-05
uniform_step_balanced,3030,0.015620413024879149,8.911956303367374e-06
